Id,Created Time,Closing Date,Stage,Source,Campaign,Product,Education Type,Payment Type,Initial Amount Paid,Offer Total Amount,Quality,Deal Owner Name,City,Level of Deutsch,Course duration,Months of study,amount_error,closing_date_error
5805028000040787157,2024-04-01 11:17:00,,Lost,Facebook Ads,07.07.23LAL_DE,Digital Marketing,Morning,,1000.0,11000.0,C - Low,Victor Barnes,Karlsruhe,,11.0,,False,False
5805028000040665960,2024-03-31 20:07:00,,Waiting For Payment,Youtube Ads,youtube_shorts_DE,UX/UI Design,Morning,,1000.0,11000.0,B - Medium,Quincy Vincent,Erfurt,B1,11.0,,False,False
5805028000040700420,2024-03-31 16:53:00,,Lost,Google Ads,performancemax_digitalmarkt_ru_DE,Digital Marketing,Morning,,1000.0,11000.0,A - High,Victor Barnes,Landshut,,11.0,,False,False
5805028000040652470,2024-03-31 11:15:00,,Waiting For Payment,Youtube Ads,youtube_shorts_DE,Digital Marketing,Morning,,1000.0,11000.0,B - Medium,Victor Barnes,Aachen,B1,11.0,,False,False
5805028000040651390,2024-03-30 21:13:00,,Lost,Facebook Ads,02.07.23wide_DE,UX/UI Design,Morning,,1000.0,11000.0,B - Medium,Quincy Vincent,Steinfurt,,11.0,,False,False
5805028000007825960,2023-09-18 14:25:00,,Payment Done,CRM,hands_DE,Digital Marketing,Morning,,1000.0,11500.0,B - Medium,Oliver Taylor,Berlin,B1,11.0,10.0,False,False
5805028000040565540,2024-03-30 01:04:00,,Call Delayed,Bloggers,BloggerShina_DE,UX/UI Design,Morning,,1000.0,11000.0,D - Non Target,Ian Miller,,,11.0,,False,False
5805028000040562186,2024-03-29 21:29:00,,Lost,Bloggers,BloggerShina_DE,Digital Marketing,Morning,,1000.0,11000.0,B - Medium,Ben Hall,,,11.0,,False,False
5805028000040534159,2024-03-29 20:20:00,,Lost,Organic,,Digital Marketing,Morning,,1000.0,11000.0,B - Medium,Victor Barnes,Paderborn,"Paderborn 33102, Schwabenweg 10",11.0,,False,False
5805028000007973128,2023-09-18 08:35:00,2023-11-13,Payment Done,Facebook Ads,03.07.23women,Digital Marketing,Morning,Recurring Payments,1000.0,11500.0,C - Low,Jane Smith,Berlin,,11.0,10.0,False,False
5805028000040435026,2024-03-29 16:30:00,,Lost,Facebook Ads,07.07.23LAL_DE,Digital Marketing,Morning,,1000.0,11000.0,B - Medium,Victor Barnes,München,B2,11.0,,False,False
5805028000040394276,2024-03-29 11:20:00,2024-04-22,Lost,Organic,,Digital Marketing,Morning,,1000.0,11000.0,C - Low,Ulysses Adams,,В1-В2,11.0,,False,False
5805028000040111586,2024-03-28 00:06:00,,Call Delayed,Bloggers,Blogger_snezh_DE,Digital Marketing,Morning,,1000.0,11000.0,D - Non Target,Victor Barnes,Schwarzheide,B1,11.0,,False,False
5805028000040112150,2024-03-27 17:27:00,,Lost,Youtube Ads,youtube_shorts_DE,Digital Marketing,Morning,,1000.0,11000.0,C - Low,Julia Nelson,,b1,11.0,,False,False
5805028000039896987,2024-03-27 13:22:00,,Lost,SMM,,UX/UI Design,Morning,,1000.0,11000.0,B - Medium,Quincy Vincent,Berlin,А2,11.0,,False,False
5805028000039905997,2024-03-27 13:12:00,,Lost,Facebook Ads,07.07.23LAL_DE,Digital Marketing,Morning,,1000.0,11000.0,B - Medium,Julia Nelson,Dortmund,b1,11.0,,False,False
5805028000039887919,2024-03-27 07:33:00,,Call Delayed,Facebook Ads,12.09.23interests_Uxui_DE,Digital Marketing,Morning,,1000.0,11000.0,D - Non Target,Julia Nelson,,,11.0,,False,False
5805028000039879171,2024-03-26 16:38:00,2024-03-28,Waiting For Payment,Facebook Ads,03.07.23women,Digital Marketing,Morning,,1000.0,11000.0,B - Medium,Ulysses Adams,Hettenshausen,в1,11.0,,False,False
5805028000039827255,2024-03-26 13:31:00,,Lost,SMM,,Digital Marketing,Morning,,1000.0,11000.0,B - Medium,Paula Underwood,Bünde,,11.0,,False,False
5805028000039764321,2024-03-26 13:16:00,2024-04-16,Lost,Tiktok Ads,12.07.2023wide_DE,UX/UI Design,Morning,,1000.0,11000.0,C - Low,Charlie Davis,,,11.0,,False,False
5805028000007358035,2023-09-12 22:01:00,2023-11-02,Payment Done,Google Ads,performancemax_digitalmarkt_ru_DE,Digital Marketing,,Recurring Payments,1000.0,11500.0,B - Medium,Jane Smith,,,11.0,10.0,False,False
5805028000039654565,2024-03-25 22:56:00,,Lost,Organic,,Digital Marketing,Morning,,1000.0,11000.0,C - Low,Paula Underwood,Lichtenfels,б1,11.0,,False,False
5805028000039632142,2024-03-25 13:07:00,,Lost,Organic,,UX/UI Design,Morning,,1000.0,11000.0,A - High,Quincy Vincent,Friedrichshafen,B2,11.0,,False,False
5805028000039505978,2024-03-25 09:33:00,2024-03-27,Lost,Google Ads,performancemax_digitalmarkt_ru_DE,UX/UI Design,Morning,,1000.0,11000.0,C - Low,Ulysses Adams,Münster,в2,11.0,,False,False
5805028000039537575,2024-03-24 22:37:00,2024-04-19,Lost,Facebook Ads,17.03.24wide_AT,UX/UI Design,Morning,,1000.0,11000.0,D - Non Target,Ulysses Adams,,,11.0,,False,False
5805028000039380973,2024-03-24 09:22:00,,Waiting For Payment,SMM,,UX/UI Design,Morning,,1000.0,11000.0,D - Non Target,Quincy Vincent,Berlin,,11.0,,False,False
5805028000039503099,2024-03-23 22:05:00,2024-03-27,Lost,SMM,,Digital Marketing,Morning,,1000.0,11000.0,D - Non Target,Paula Underwood,,,11.0,,False,False
5805028000039400671,2024-03-23 16:31:00,,Waiting For Payment,Organic,,UX/UI Design,Morning,,1000.0,11000.0,B - Medium,Ben Hall,Trier,B2,11.0,,False,False
5805028000039378742,2024-03-23 14:09:00,,Waiting For Payment,Google Ads,performancemax_digitalmarkt_ru_DE,Digital Marketing,Morning,,1000.0,11000.0,D - Non Target,Ben Hall,Löbau,,11.0,,False,False
5805028000039413567,2024-03-23 10:56:00,,Call Delayed,Facebook Ads,03.07.23women,Digital Marketing,Morning,,1000.0,11000.0,D - Non Target,Nina Scott,Waren,,11.0,,False,False
5805028000039378513,2024-03-23 10:36:00,,Lost,Facebook Ads,03.07.23women,Digital Marketing,Morning,,1000.0,11000.0,C - Low,Ben Hall,Hameln,,11.0,,False,False
5805028000007093813,2023-09-11 12:20:00,2023-11-06,Payment Done,Google Ads,brand_search_eng_DE,Digital Marketing,,,1000.0,11500.0,B - Medium,Jane Smith,Berlin,,11.0,10.0,False,False
5805028000005990246,2023-08-29 01:54:00,2023-09-04,Payment Done,Google Ads,performancemax_digitalmarkt_ru_DE,Digital Marketing,Morning,Recurring Payments,1000.0,11500.0,C - Low,Oliver Taylor,,,11.0,11.0,False,False
5805028000039250139,2024-03-22 11:09:00,2024-03-22,Call Delayed,Organic,,UX/UI Design,Morning,,1000.0,11000.0,D - Non Target,Ulysses Adams,Berlin,,11.0,,False,False
5805028000039283307,2024-03-22 10:54:00,2024-03-22,Lost,Organic,,UX/UI Design,Morning,,1000.0,11000.0,A - High,Ulysses Adams,,,11.0,,False,False
5805028000006009172,2023-08-29 01:01:00,2023-09-14,Payment Done,Google Ads,performancemax_digitalmarkt_ru_DE,Digital Marketing,Morning,Recurring Payments,1000.0,11500.0,B - Medium,Jane Smith,Berlin,,11.0,11.0,False,False
5805028000039131206,2024-03-21 20:29:00,2024-04-09,Lost,Facebook Ads,07.07.23LAL_DE,Digital Marketing,Morning,,1000.0,11000.0,B - Medium,Ulysses Adams,München,,11.0,,False,False
5805028000038873176,2024-03-20 18:37:00,,Lost,Facebook Ads,07.07.23LAL_DE,Digital Marketing,Morning,,1000.0,11000.0,D - Non Target,Paula Underwood,,а2,11.0,,False,False
5805028000038854035,2024-03-20 17:26:00,,Lost,Organic,,UX/UI Design,Morning,,1000.0,11000.0,C - Low,Ben Hall,Oberding,B2,11.0,,False,False
5805028000038738647,2024-03-20 14:42:00,,Lost,Youtube Ads,youtube_shorts_DE,Digital Marketing,Morning,,1000.0,11000.0,A - High,Paula Underwood,Lutherstadt Wittenberg,б1,11.0,,False,False
5805028000038742431,2024-03-20 13:52:00,,Waiting For Payment,Organic,,UX/UI Design,Morning,,1000.0,11000.0,B - Medium,Ulysses Adams,,в1,11.0,,False,False
5805028000038735095,2024-03-20 09:08:00,2024-04-06,Lost,Tiktok Ads,12.07.2023wide_DE,UX/UI Design,Morning,,1000.0,11000.0,C - Low,Charlie Davis,,,11.0,,False,False
5805028000038741001,2024-03-20 08:24:00,,Lost,SMM,,UX/UI Design,Morning,,1000.0,11000.0,C - Low,Ben Hall,,,11.0,,False,False
5805028000038508597,2024-03-20 05:08:00,2024-03-24,Lost,CRM,,,Morning,,1000.0,11000.0,E - Non Qualified,Nina Scott,,,,,False,False
5805028000005747033,2023-08-24 21:05:00,2023-09-23,Payment Done,Webinar,web2408_DE,Digital Marketing,Morning,Recurring Payments,1000.0,11500.0,C - Low,Jane Smith,Ochtrup,,11.0,11.0,False,False
5805028000038510298,2024-03-19 22:01:00,,Lost,Organic,,UX/UI Design,Morning,,1000.0,11000.0,B - Medium,Victor Barnes,Stein,,11.0,,False,False
5805028000004920001,2023-08-17 10:47:00,2023-09-13,Payment Done,SMM,,Digital Marketing,Morning,,1000.0,11500.0,C - Low,Charlie Davis,Haldensleben,Б1,11.0,11.0,False,False
5805028000004863088,2023-08-16 15:58:00,2023-09-20,Payment Done,Facebook Ads,07.07.23LAL_DE,Digital Marketing,Morning,Recurring Payments,1000.0,11500.0,B - Medium,Charlie Davis,Werne,,11.0,11.0,False,False
5805028000004732206,2023-08-16 01:40:00,2023-10-23,Payment Done,Google Ads,performancemax_digitalmarkt_ru_DE,Digital Marketing,Morning,Recurring Payments,1000.0,11500.0,A - High,Jane Smith,Heidenheim,,11.0,11.0,False,False
5805028000038222509,2024-03-19 09:39:00,2024-05-17,Lost,Organic,,UX/UI Design,Morning,,1000.0,11000.0,B - Medium,Paula Underwood,Münster,б1,11.0,,False,False
5805028000038232641,2024-03-19 07:34:00,,Waiting For Payment,Organic,,Digital Marketing,Morning,,1000.0,11000.0,B - Medium,Ben Hall,Karlsruhe,B1,11.0,,False,False
5805028000038222383,2024-03-18 22:12:00,,Call Delayed,Telegram posts,work_DE,Digital Marketing,Morning,,1000.0,11000.0,C - Low,Ulysses Adams,Bad Wörishofen,,11.0,,False,False
5805028000038240305,2024-03-18 19:53:00,,Lost,SMM,,UX/UI Design,Morning,,1000.0,11000.0,C - Low,Ulysses Adams,Kassel,В1-В2,11.0,,False,False
5805028000003664179,2023-08-03 13:38:00,2023-09-18,Payment Done,Google Ads,performancemax_digitalmarkt_ru_DE,Digital Marketing,Morning,Recurring Payments,1000.0,11500.0,B - Medium,Charlie Davis,Magdeburg,,11.0,11.0,False,False
5805028000003669167,2023-08-03 12:04:00,2023-09-21,Payment Done,Google Ads,performancemax_digitalmarkt_ru_DE,Digital Marketing,Morning,Recurring Payments,1000.0,11500.0,A - High,Jane Smith,Leipzig,,11.0,11.0,False,False
5805028000038064744,2024-03-18 12:32:00,,Call Delayed,SMM,,UX/UI Design,Morning,,1000.0,11000.0,C - Low,Ulysses Adams,,,11.0,,False,False
5805028000003461836,2023-07-31 19:33:00,2023-11-15,Payment Done,Facebook Ads,03.07.23women,Digital Marketing,Morning,,1000.0,11500.0,B - Medium,Jane Smith,Düsseldorf,B2,11.0,11.0,False,False
5805028000038061178,2024-03-17 22:49:00,2024-03-18,Lost,Facebook Ads,07.07.23LAL_DE,Digital Marketing,Morning,,1000.0,11000.0,D - Non Target,Paula Underwood,,,11.0,,False,False
5805028000038075051,2024-03-17 21:28:00,,Lost,Organic,,UX/UI Design,Morning,,1000.0,11000.0,D - Non Target,Ben Hall,Limeshain,A2,11.0,,False,False
5805028000037913927,2024-03-17 20:44:00,,Lost,Organic,,Digital Marketing,Morning,,1000.0,11000.0,C - Low,Victor Barnes,Lübeck,,11.0,,False,False
5805028000037967885,2024-03-17 19:41:00,,Waiting For Payment,Google Ads,performancemax_digitalmarkt_ru_DE,Digital Marketing,Morning,,1000.0,11000.0,C - Low,Victor Barnes,Duisburg,B1 еще нет результата,11.0,,False,False
5805028000038051050,2024-03-17 16:47:00,,Lost,Facebook Ads,12.09.23interests_Uxui_DE,Digital Marketing,Morning,,1000.0,11000.0,B - Medium,Victor Barnes,Osnabrück,B1,11.0,,False,False
5805028000037920756,2024-03-17 14:20:00,2024-05-10,Lost,Organic,,Digital Marketing,Morning,,1000.0,11000.0,A - High,Julia Nelson,Trier,,11.0,,False,False
5805028000001401001,2023-07-08 08:56:00,,Payment Done,Facebook Ads,02.07.23wide_DE,Digital Marketing,,,1000.0,11500.0,B - Medium,Oliver Taylor,,,11.0,8.0,False,False
5805028000037935484,2024-03-17 10:03:00,,Lost,Facebook Ads,03.07.23women,UX/UI Design,Morning,,1000.0,11000.0,B - Medium,Victor Barnes,Schwalbach,В1,11.0,,False,False
5805028000054257317,2024-06-10 15:33:00,2024-06-17,Payment Done,Facebook Ads,02.07.23wide_DE,Digital Marketing,Morning,,1000.0,11000.0,B - Medium,Quincy Vincent,Leinfelden-Echterdingen,B1,11.0,1.0,False,False
5805028000037971259,2024-03-16 18:02:00,,Waiting For Payment,Youtube Ads,youtube_shorts_DE,Digital Marketing,Morning,,1000.0,11000.0,D - Non Target,Charlie Davis,Mainz-Kastel,Б2,11.0,,False,False
5805028000037937321,2024-03-16 17:29:00,,Lost,Facebook Ads,07.07.23LAL_DE,Digital Marketing,Morning,,1000.0,11000.0,C - Low,Ben Hall,Forchheim,,11.0,,False,False
5805028000037977235,2024-03-16 13:14:00,2024-03-16,Lost,SMM,,Digital Marketing,Morning,,1000.0,11000.0,B - Medium,Paula Underwood,Altenkirchen,б2,11.0,,False,False
5805028000037977180,2024-03-16 12:32:00,,Lost,Telegram posts,,UX/UI Design,Morning,,1000.0,11000.0,A - High,Ben Hall,Velden,,11.0,,False,False
5805028000037930109,2024-03-16 10:57:00,,Lost,Youtube Ads,youtube_shorts_DE,Digital Marketing,Morning,,1000.0,11000.0,A - High,Ben Hall,Alzenau in Unterfranken,,11.0,,False,False
5805028000037945114,2024-03-16 10:03:00,,Lost,Facebook Ads,02.07.23wide_DE,UX/UI Design,Morning,,1000.0,11000.0,B - Medium,Ben Hall,Bühl,B2,11.0,,False,False
5805028000054269295,2024-06-10 12:37:00,,Payment Done,Tiktok Ads,12.07.2023wide_DE,Digital Marketing,Morning,,1000.0,11000.0,D - Non Target,Ben Hall,Hof,A2,11.0,1.0,False,False
5805028000037833265,2024-03-15 17:10:00,,Lost,Organic,,UX/UI Design,Morning,,1000.0,11000.0,B - Medium,Ben Hall,Poing,,11.0,,False,False
5805028000037734255,2024-03-15 13:29:00,,Lost,Google Ads,performancemax_digitalmarkt_ru_DE,Digital Marketing,Morning,,1000.0,11000.0,D - Non Target,Ben Hall,Bad Tölz,,11.0,,False,False
5805028000037724097,2024-03-15 11:41:00,,Lost,Organic,,Digital Marketing,Morning,,1000.0,11000.0,B - Medium,Ben Hall,München,B1,11.0,,False,False
5805028000037509736,2024-03-14 21:57:00,,Lost,Facebook Ads,07.07.23LAL_DE,Digital Marketing,Morning,,1000.0,11000.0,D - Non Target,Victor Barnes,,,11.0,,False,False
5805028000054226039,2024-06-10 09:01:00,,Payment Done,Facebook Ads,07.07.23LAL_DE,Digital Marketing,Morning,,1000.0,11000.0,B - Medium,Eva Kent,Nürnberg,b1,11.0,1.0,False,False
5805028000054231507,2024-06-10 09:00:00,,Payment Done,Organic,,UX/UI Design,Morning,,1000.0,11000.0,B - Medium,Eva Kent,Bochum,b1,11.0,1.0,False,False
5805028000037398078,2024-03-14 11:06:00,,Lost,Google Ads,performancemax_digitalmarkt_ru_DE,Digital Marketing,Morning,,1000.0,11000.0,C - Low,Ulysses Adams,Speyer,в1,11.0,,False,False
5805028000037284576,2024-03-13 23:11:00,,Lost,Facebook Ads,07.07.23LAL_DE,Digital Marketing,Morning,,1000.0,11000.0,D - Non Target,Victor Barnes,Untersiemau,"Lichtenfelser Straße 25, Untersiemau 96253",11.0,,False,False
5805028000037094641,2024-03-13 13:49:00,,Lost,Organic,,Digital Marketing,Morning,,1000.0,11000.0,A - High,Ben Hall,Mainz,,11.0,,False,False
5805028000053969660,2024-06-08 13:45:00,,Payment Done,Google Ads,discovery_DE,UX/UI Design,Morning,,1000.0,11000.0,C - Low,Paula Underwood,Weiden,а0,11.0,1.0,False,False
5805028000053987085,2024-06-07 15:49:00,,Payment Done,Organic,,Digital Marketing,Morning,,1000.0,11000.0,B - Medium,Charlie Davis,,,11.0,1.0,False,False
5805028000037101046,2024-03-12 17:24:00,,Lost,SMM,,UX/UI Design,Morning,,1000.0,11000.0,C - Low,Julia Nelson,Düsseldorf,b1,11.0,,False,False
5805028000037052036,2024-03-12 12:56:00,,Call Delayed,Youtube Ads,youtube_shorts_DE,Digital Marketing,Morning,,1000.0,11000.0,C - Low,Ulysses Adams,Düsseldorf,В1-В2,11.0,,False,False
5805028000036920055,2024-03-12 07:27:00,,Waiting For Payment,Facebook Ads,07.07.23LAL_DE,Digital Marketing,Morning,,1000.0,11000.0,B - Medium,Ben Hall,Mainz,B1,11.0,,False,False
5805028000036841369,2024-03-11 22:51:00,,Call Delayed,Google Ads,performancemax_digitalmarkt_ru_DE,UX/UI Design,Morning,,1000.0,11000.0,C - Low,Ulysses Adams,Arnsberg,,11.0,,False,False
5805028000036811414,2024-03-11 20:31:00,,Call Delayed,Organic,,Digital Marketing,Morning,,1000.0,11000.0,D - Non Target,Ulysses Adams,,,11.0,,False,False
5805028000053705880,2024-06-06 20:55:00,,Payment Done,CRM,1006start,Digital Marketing,Morning,,1000.0,11000.0,C - Low,Ulysses Adams,Duisburg,в1,11.0,1.0,False,False
5805028000036815029,2024-03-11 16:28:00,,Waiting For Payment,SMM,,Digital Marketing,Morning,,1000.0,11000.0,D - Non Target,Victor Barnes,Berlin,,11.0,,False,False
5805028000036732111,2024-03-11 16:03:00,2024-05-21,Lost,Facebook Ads,12.09.23interests_Uxui_DE,UX/UI Design,Morning,,1000.0,11000.0,B - Medium,Julia Nelson,,b1,11.0,,False,False
5805028000036764001,2024-03-11 14:19:00,,Lost,Organic,,Web Developer,Morning,,1000.0,11000.0,D - Non Target,Victor Barnes,Wiesbaden,,6.0,,False,False
5805028000036650838,2024-03-11 14:03:00,2024-05-22,Lost,Facebook Ads,07.07.23LAL_DE,Digital Marketing,Morning,,1000.0,11000.0,B - Medium,Julia Nelson,Würzburg,,11.0,,False,False
5805028000036649740,2024-03-11 13:47:00,,Call Delayed,SMM,,Digital Marketing,Morning,,1000.0,11000.0,D - Non Target,Ulysses Adams,,,11.0,,False,False
5805028000036588859,2024-03-11 12:46:00,,Waiting For Payment,SMM,,UX/UI Design,Morning,,1000.0,11000.0,D - Non Target,Victor Barnes,Vechta,B1,11.0,,False,False
5805028000036581788,2024-03-11 12:45:00,,Lost,SMM,,UX/UI Design,Morning,,1000.0,11000.0,B - Medium,Quincy Vincent,Leuna,B1,11.0,,False,False
5805028000053709319,2024-06-06 07:29:00,,Payment Done,CRM,1006start,Digital Marketing,Morning,,1000.0,11000.0,B - Medium,Eva Kent,Mannheim,b1,11.0,1.0,False,False
5805028000053508148,2024-06-05 07:43:00,,Payment Done,Google Ads,performancemax_eng_DE,Digital Marketing,Morning,,1000.0,11000.0,B - Medium,Paula Underwood,Leipzig,б2,11.0,1.0,False,False
5805028000036623315,2024-03-10 19:43:00,,Call Delayed,Facebook Ads,03.07.23women,Digital Marketing,Morning,,1000.0,11000.0,D - Non Target,Victor Barnes,Ebern,Учиться до сентября на B1,11.0,,False,False
5805028000036632382,2024-03-10 19:31:00,,Lost,Youtube Ads,youtube_shorts_DE,Digital Marketing,Morning,,1000.0,11000.0,D - Non Target,Victor Barnes,Weilheim in Oberbayern,,11.0,,False,False
5805028000036588286,2024-03-10 17:11:00,2024-06-19,Lost,Telegram posts,berlin_DE,Digital Marketing,Morning,,1000.0,11000.0,C - Low,Ben Hall,Berlin,B2,11.0,,False,False
5805028000036618263,2024-03-10 13:44:00,,Waiting For Payment,Organic,,Digital Marketing,Morning,,1000.0,11000.0,B - Medium,Julia Nelson,Engen,b1,11.0,,False,False
5805028000036581077,2024-03-10 12:01:00,2024-06-04,Lost,Organic,,Digital Marketing,Morning,,1000.0,11000.0,B - Medium,Paula Underwood,,б2,11.0,,False,False
5805028000036388895,2024-03-10 00:55:00,,Lost,Facebook Ads,07.07.23LAL_DE,Digital Marketing,Morning,,1000.0,11000.0,C - Low,Julia Nelson,Frankfurt,b1 9ждет экзамен),11.0,,False,False
5805028000036370614,2024-03-09 16:47:00,,Waiting For Payment,Webinar,,UX/UI Design,Morning,,1000.0,11000.0,C - Low,Ulysses Adams,Mönchengladbach,в2,11.0,,False,False
5805028000036349364,2024-03-09 13:54:00,,Lost,SMM,,UX/UI Design,Morning,,1000.0,11000.0,A - High,Ulysses Adams,,с1,11.0,,False,False
5805028000052542088,2024-05-30 10:20:00,,Payment Done,Facebook Ads,20.05.24wide_DE,Digital Marketing,Morning,,1000.0,11000.0,B - Medium,Quincy Vincent,Ludwigsburg,B1,11.0,2.0,False,False
5805028000036399282,2024-03-09 08:51:00,,Call Delayed,SMM,,UX/UI Design,Morning,,1000.0,11000.0,D - Non Target,Charlie Davis,,,11.0,,False,False
5805028000036367180,2024-03-08 17:30:00,,Call Delayed,SMM,,Digital Marketing,Morning,,1000.0,11000.0,C - Low,Ben Hall,Alfeld,,11.0,,False,False
5805028000036147291,2024-03-07 19:08:00,2024-04-15,Lost,Youtube Ads,youtube_shorts_DE,UX/UI Design,Morning,,1000.0,11000.0,C - Low,Julia Nelson,,,11.0,,False,False
5805028000052398393,2024-05-29 13:31:00,,Payment Done,SMM,,UX/UI Design,Morning,,1000.0,11000.0,C - Low,Ulysses Adams,Dresden,в1,11.0,2.0,False,False
5805028000051872254,2024-05-26 02:32:00,,Payment Done,Facebook Ads,02.07.23wide_DE,UX/UI Design,Morning,,1000.0,11000.0,C - Low,Eva Kent,Südlohn,b1,11.0,2.0,False,False
5805028000035999001,2024-03-06 17:37:00,,Lost,Youtube Ads,youtube_shorts_DE,Digital Marketing,Morning,,1000.0,11000.0,C - Low,Julia Nelson,,b1,11.0,,False,False
5805028000051868072,2024-05-25 22:21:00,,Payment Done,SMM,,Digital Marketing,Morning,,1000.0,11000.0,C - Low,Eva Kent,Aschaffenburg,b1,11.0,2.0,False,False
5805028000051499252,2024-05-23 17:29:00,,Payment Done,CRM,2005_Lost_DE,Digital Marketing,Morning,,1000.0,11000.0,C - Low,Victor Barnes,Berlin,B1,11.0,2.0,False,False
5805028000051421154,2024-05-23 11:30:00,,Payment Done,SMM,,UX/UI Design,Morning,,1000.0,11000.0,B - Medium,Ben Hall,Bad Nauheim,B2,11.0,2.0,False,False
5805028000035760605,2024-03-06 12:34:00,,Lost,SMM,talav_DE,Digital Marketing,Morning,,1000.0,11000.0,B - Medium,Quincy Vincent,Bremen,B1,11.0,,False,False
5805028000035789761,2024-03-06 12:23:00,2024-03-06,Lost,SMM,,UX/UI Design,Morning,,1000.0,11000.0,E - Non Qualified,Charlie Davis,,,11.0,,False,False
5805028000051042368,2024-05-21 16:20:00,,Payment Done,Facebook Ads,04.07.23recentlymoved_DE,Digital Marketing,Morning,,1000.0,11000.0,C - Low,Ulysses Adams,Arnsberg,в1,11.0,1.0,False,False
5805028000050984181,2024-05-21 13:41:00,,Payment Done,Google Ads,brand_search_eng_DE,UX/UI Design,Morning,,1000.0,11000.0,B - Medium,Paula Underwood,Mannheim,б1,11.0,2.0,False,False
5805028000035548985,2024-03-05 13:55:00,,Lost,SMM,,UX/UI Design,Morning,,1000.0,11000.0,C - Low,Julia Nelson,,b1,11.0,,False,False
5805028000035601469,2024-03-04 23:13:00,,Lost,SMM,,Digital Marketing,Morning,,1000.0,11000.0,C - Low,Ben Hall,Hannover,B1,11.0,,False,False
5805028000035595397,2024-03-04 20:46:00,2024-03-25,Lost,Facebook Ads,24.09.23retargeting_DE,Digital Marketing,Morning,,1000.0,11000.0,B - Medium,Ulysses Adams,,,11.0,,False,False
5805028000035548363,2024-03-04 20:24:00,2024-03-05,Waiting For Payment,SMM,,UX/UI Design,Morning,,1000.0,11000.0,C - Low,Ulysses Adams,Engen,,11.0,,False,False
5805028000035472984,2024-03-04 14:00:00,,Lost,Organic,,UX/UI Design,Morning,,1000.0,11000.0,C - Low,Ulysses Adams,Speyer,в1,11.0,,False,False
5805028000035486361,2024-03-03 21:15:00,2024-05-31,Lost,Google Ads,performancemax_digitalmarkt_ru_DE,Digital Marketing,Morning,,1000.0,11000.0,B - Medium,Quincy Vincent,Hagen,B1,11.0,,False,False
5805028000050575671,2024-05-18 15:42:00,,Payment Done,Google Ads,discovery_DE,UX/UI Design,Morning,,1000.0,11000.0,C - Low,Charlie Davis,Witzeeze,А2 ( Б1 в июне),11.0,2.0,False,False
5805028000035388949,2024-03-03 11:51:00,2024-03-26,Lost,Google Ads,performancemax_digitalmarkt_ru_DE,UX/UI Design,Morning,,1000.0,11000.0,B - Medium,Quincy Vincent,Ottobrunn,,11.0,,False,False
5805028000035389853,2024-03-02 21:52:00,,Lost,Facebook Ads,04.07.23recentlymoved_DE,UX/UI Design,Morning,,1000.0,11000.0,C - Low,Julia Nelson,,b2,11.0,,False,False
5805028000035375861,2024-03-02 16:21:00,2024-04-27,Lost,Google Ads,performancemax_digitalmarkt_ru_DE,UX/UI Design,Morning,,1000.0,11000.0,C - Low,Charlie Davis,,,11.0,,False,False
5805028000035406316,2024-03-02 13:57:00,2024-04-12,Lost,SMM,,UX/UI Design,Morning,,1000.0,11000.0,D - Non Target,Charlie Davis,Kusel,,11.0,,False,False
5805028000035398212,2024-03-01 21:44:00,2024-04-27,Lost,Tiktok Ads,12.07.2023wide_DE,UX/UI Design,Morning,,1000.0,11000.0,C - Low,Charlie Davis,,,11.0,,False,False
5805028000050559626,2024-05-18 09:53:00,,Payment Done,Facebook Ads,04.07.23recentlymoved_DE,UX/UI Design,Morning,,1000.0,11000.0,C - Low,Charlie Davis,Duisburg,Б1,11.0,2.0,False,False
5805028000035358012,2024-03-01 15:56:00,,Lost,Youtube Ads,youtube_shorts_DE,Digital Marketing,Morning,,1000.0,11000.0,C - Low,Ben Hall,Bochum,B1,11.0,,False,False
5805028000035275079,2024-03-01 14:53:00,2024-04-04,Lost,Telegram posts,chat_DE,UX/UI Design,Morning,,1000.0,11000.0,C - Low,Ulysses Adams,Bühl,в1,11.0,,False,False
5805028000050257854,2024-05-16 23:27:00,2024-06-07,Payment Done,Organic,,UX/UI Design,Morning,,1000.0,11000.0,B - Medium,Eva Kent,Menden,b1,11.0,2.0,False,False
5805028000035162051,2024-02-29 16:38:00,,Waiting For Payment,Facebook Ads,12.09.23interests_Uxui_DE,Digital Marketing,Morning,,1000.0,11000.0,C - Low,Julia Nelson,,,11.0,,False,False
5805028000034925818,2024-02-29 15:07:00,,Lost,Youtube Ads,youtube_shorts_DE,Digital Marketing,Morning,,1000.0,11000.0,C - Low,Paula Underwood,Dresden,б2+,11.0,,False,False
5805028000034921572,2024-02-29 11:39:00,,Call Delayed,Google Ads,performancemax_digitalmarkt_ru_DE,Digital Marketing,Morning,,1000.0,11000.0,B - Medium,Ulysses Adams,Gießen,,11.0,,False,False
5805028000050257811,2024-05-16 23:17:00,2024-06-07,Payment Done,Organic,,UX/UI Design,Morning,,1000.0,11000.0,B - Medium,Cara Iverson,Menden,в1,11.0,2.0,False,False
5805028000034906617,2024-02-29 07:13:00,2024-04-10,Lost,Tiktok Ads,12.07.2023wide_DE,UX/UI Design,Morning,,1000.0,11000.0,C - Low,Charlie Davis,Schwerin,Б1,11.0,,False,False
